id,title,category,subcategory,lab_type,risk_level,hazard_types,scenario,question,answer,steps,ppe,forbidden,disposal,first_aid,emergency,legal_notes,references,source_type,source_title,source_org,source_version,source_date,source_url,last_updated,reviewer,status,tags,language
WEB-004-010,实验室化学品安全管理实施细则（片段10）,化学,化学品管理,化学,4,危化品;储存,实验室化学品安全管理有哪些要求,实验室化学品安全管理有哪些要求,"保卫处、设备与实验室管理处和当地公安部门。
学校实验室安全事故应急按照
《中山大学实验室安全突发事件应急预案》执行。
第九章
责任追究
第四十一条
实验室化学
安全是学校实验室安全重要部分，纳入各相关二级单位和人员年度考核内容。
第四十二条
违反国家、地方化学品相关法律法规及本细则规定，存在实验室化学品管理安全隐患且多次未按照要求在规定期限内完成整改或整改不到位的，或造成实验室安全事故的，依照国家、地方和学校有关实验室安全管理规定对相关人员、所在实验室和二级单位进行处罚和追责。构成违法或犯罪的，交由国家有关机关进行处理。
第十章
附则
第四十三条
实验室气体和气瓶管理实施细则另行制定。
第四十四条
本细则与国家相关法律法规不一致的，以法律法规为准。其他未尽事宜，按国家和地方相关法律法规执行。
第四十五条
各二级单位要根据本细则，结合各自的具体情况，制定相应的管理制度及实施细则，并醒目张贴，严格监督执行。
第四十六条
本细则自发布之日起实施，由设备与实验室管理处负责解释。原《中山大学危险化学品安全管理办法》（中大设备〔
2015
号）、《中山大学安全管制药品管理办法》（中大设备〔
号）、《中山大学危险化学废弃物管理办法》（中大设备〔
号）同时废止。
中大设备2021-3-中山大学关于印发《中山大学实验室化学品安全管理实施细则》的通知_0.docx",,,,,,,基于公开网页资料自动抽取，导入知识库前请人工复核。,实验室化学品安全管理实施细则 | https://sbc.sysu.edu.cn/article/670,网页,实验室化学品安全管理实施细则,中山大学设备与实验室管理处,,2021-03-31,https://sbc.sysu.edu.cn/article/670,2026-03-15,,approved,危化品;化学品管理;储存,zh-CN
WEB-007-001,化学化工实验室安全管理规范,化学,安全管理,化学,4,危化品;综合,化学实验室安全管理规范包含哪些内容,化学实验室安全管理规范包含哪些内容,"扫描此二维码分享
化学化工实验室安全管理规范
发布人：管理员
发布日期：2020-05-25
范围
本标准制定了化学化工实验室（以下文中所述
实验室
皆特指
化学化工实验室
）安全管理规
范，规定了与实验室活动相关的化学品、人员、设备、环境、设施、个体防护装备等安全管理要求。
本标准适用于化学化工实验室，其他涉及化学品的实验室的安全管理可参照执行。
2 规范性引用文件
下列文件对于本标准的应用是必不可少的。凡是注日期的引用文件，仅注日期的版本适用于本文件。凡是不注日期的引用文件，其最新版本（包括所有的修改单）适用于本文件。
GBZ 2.1-2007工作场所有害因素职业接触限值 第 1部分：化学有害因素
GBZ2.2-2007工作场所有害因素职业接触限值 第2部分：物理因素
GB1002家用和类似用途单相插头插座型式、基本参数和尺寸
GB2099家用和类似用途插头插座
GB5135自动喷水灭火系统
GB/T11651-2008个体防护装备选用规范
GB16297-1996大气污染物综合排放标准
GB17945-2010消防应急照明和疏散指示系统
GB18597-2001危险废物贮存污染控制标准
GB25201-2010建筑消防设施的维护管理
GB/T29639-2013生产经营单位生产安全事故应急预案编制导则
GB/T29510-2013个体防护装备配备基本要求
GB30000化学品分类和标签规范
GB/T31190-2014实验室废弃化学品收集技术规范
GB/T34525-2017气瓶搬运、装卸、储存和使用安全规定
GB50016-2014建筑设计防火规范（2018版）
GB50019-2015工业建筑供暖通风与空气调节设计规范
GB50057建筑物防雷设计规范
GB50084-2017自动喷水灭火系统设计规范
GB50116-2013火灾自动报警系统设计规范
GB50140-2005建筑灭火器配置设计规范
GB50166-2007火灾自动报警系统施工及验收规范
GB50261-2017自动喷水灭火系统施工及验收规范
GB50736-2012民用建筑供暖通风与空气调节设计规范
GB50974-2014消防给水及消火栓系统技术规范
GB51251-2017建筑防烟排烟系统技术标准
AQ/T3052-2015危险化学品事故应急救援指挥导则
AQ/T4274-2016局部排风设施控制风速检测与评估技术规范
HJ2025-2012危险废物收集贮存运输技术规范
JGJ91-2019科研建筑设计标准
术语和定义
下列术语和定义适用于本文件。
3.1 化学化工实验室chemistry and chemical engineering laboratories",,,,,,,基于公开网页资料自动抽取，导入知识库前请人工复核。,化学化工实验室安全管理规范 | https://sbc.sysu.edu.cn/article/570,网页,化学化工实验室安全管理规范,中山大学设备与实验室管理处,,2020-05-25,https://sbc.sysu.edu.cn/article/570,2026-03-15,,approved,化学实验室;安全管理;危化品,zh-CN
WEB-007-002,化学化工实验室安全管理规范（片段2）,化学,安全管理,化学,4,危化品;综合,化学实验室安全管理规范包含哪些内容,化学实验室安全管理规范包含哪些内容,"25-2012危险废物收集贮存运输技术规范
JGJ91-2019科研建筑设计标准
术语和定义
下列术语和定义适用于本文件。
3.1 化学化工实验室chemistry and chemical engineering laboratories
提供化学、化工实验条件并开展科学研究、技术研发等活动的实验场所以及配套的附属场所。包括高等院校实验室、科研院所实验室、企业实验室（含化验室）、公共实验平台等，不包括中试性质和工业化放大性质的实验室或试验场所。
3.2 危险化学品dangerous chemicals
具有毒害、腐蚀、爆炸、燃烧、助燃等性质，对人体、设施、环境具有危害的剧毒化学品和其他化学品。
3.3 有毒物质poisons
在被吞食、吸入或与皮肤接触后可能造成死亡或严重受伤或损害人体健康的物质。
3.4 有害物质hazardous substances
有害物质是指人类在生产条件下或日常生活中所接触的能引起疾病或使健康状况下降的物质。
3.5 气瓶gas cylinder
公称容积不大于3000L，用于盛装气体的移动式压力容器。
3.6 禁忌物料incompatible materials
化学性质相抵触、相遇可产生激烈反应的或灭火方法不同的化学物料。
3.7 化学品安全技术说明书material safety datasheet; MSDS
化学品的供应商向下游用户、公共机构、服务机构和其他涉及该化学品的相关方传递化学品基本危害信息（包括理化参数、危害特性、运输、操作处置、储存和应急行动信息）的一种载体。
3.8 实验室废弃物laboratory waste
实验室运作过程中产生并需要处理的任何液体、固体或气态物质或物品。
3.9 个体防护装备personal protective equipment
从业人员为防御物理、化学、生物等外界因素伤害所穿戴、配备和使用的各种护品的总称，包括在生产作业场所穿戴、配备和使用的劳动防护用品。
3.10危害辨识hazard identification
危害辨识是运用系统分析的方法，发现并识别生产工艺、设备设施以及作业环境中存在的各类危险
有害因素，采用系统工程的原理对危害因素进行控制和治理，并持续提升控制手段的方法和过程。
3.11应急预案emergency plan
针对可能发生的事故，为迅速、有序地开展应急行动而预先制定的行动方案。
3.12风险risk
发生危险时间或有害暴露的可能性，与随之引发的人身伤害或健康损害的严重性的组合。
3.13风险评估risk assessment
对危险源导致的风险（3.12）进行评估，对现有控制措施的充分性加以考虑以及对风险是否可接受予以确定的过程。
4 管理体系
4.1实验室应建立、实施和维持安全管理体系，编制安全管理手册、程序文件、作业
指导书以及记录",,,,,,,基于公开网页资料自动抽取，导入知识库前请人工复核。,化学化工实验室安全管理规范 | https://sbc.sysu.edu.cn/article/570,网页,化学化工实验室安全管理规范,中山大学设备与实验室管理处,,2020-05-25,https://sbc.sysu.edu.cn/article/570,2026-03-15,,approved,化学实验室;安全管理;危化品,zh-CN
WEB-007-003,化学化工实验室安全管理规范（片段3）,化学,安全管理,化学,4,危化品;综合,化学实验室安全管理规范包含哪些内容,化学实验室安全管理规范包含哪些内容,"k assessment
对危险源导致的风险（3.12）进行评估，对现有控制措施的充分性加以考虑以及对风险是否可接受予以确定的过程。
4 管理体系
4.1实验室应建立、实施和维持安全管理体系，编制安全管理手册、程序文件、作业
指导书以及记录
表单。安全管理手册为实验室安全管理体系的纲领性文件，是描述安全管理体系、实施安全管理及促进改进的必需文件。程序文件为安全管理手册的支持性文件，是对安全管理体系中的各项管理活动进行控制的有效依据。作业指导书是安全管理手册和程序文件有效实施的辅助性文件，是对完成各项管理活动的操作规程；记录表单是实验室安全管理体系相关管理活动的原始证据，用于安全管理体系运行中信息的记载、传递和运行情况的证实。
4.2安全管理体系文件应传达至实验室全部人员，并要求其获取、理解和执行。
4.3 由实验室安全责任人对实验室相关人员进行安全管理体系的宣传与贯彻，并定期组织对安全管理体系进行审核及改进，保存相关记录。
4.4 实验室应建立和维持程序来控制安全管理体系相关的所有文件，包括安全管理手册、程序文件、作业指导书、记录表单等。
4.5 实验室制定的安全管理体系文件应有唯一性标识。该标识应包括发布机构、发布日期和/或修订标识、页码、总页数或表示文件结束的标记。
4.6凡作为安全管理体系组成部分发给实验室人员的所有文件，在发布之前应由授权
人员审查并批准
使用。应建立识别管理体系中文件当前的修订状态和分发的控制清单，或等效的文件控制程序文件并使之易于获得，以防止使用无效和/或作废的文件。
4.7实验室安全管理文件为受控文件，不得随意修改，若因特殊情况需要修订，应得到授权并履行相关程序。
组织及职责
5.1实验室应确保所从事的相关活动符合现行有效的安全法律法规和标准的要求。
5.2实验室的安全管理体系应覆盖实验室在其固定场所内进行的所有活动。
5.3 实验室应：
a）配备专职或兼职的安全管理人员。安全管理人员应履行包括实施、维持和改进安全管理体系的职责，识别对安全管理体系的偏离，以及采取预防或减少这些偏离的措施；
b）制定对安全有影响的所有管理、操作和监督人员的职责、权利和相互关系的制度；
c）由熟悉实验室活动和安全要求的安全监督人员对实验室开展的各项工作进行安全监督。赋予安
全监督人员应履行包括评估和报告活动风险、制定和实施安全保障及应急措施、阻止不安全行为或活动的职责；
d）确保实验室人员知晓实验室的安全要求和安全风险。确保人员在其活动的区域承担安全方面的责任和义务，避免因个人原因产生安全隐患或造成安全事故。
5.4 实验室最高管理者对实验室安全和安全管理体系运行负责。",,,,,,,基于公开网页资料自动抽取，导入知识库前请人工复核。,化学化工实验室安全管理规范 | https://sbc.sysu.edu.cn/article/570,网页,化学化工实验室安全管理规范,中山大学设备与实验室管理处,,2020-05-25,https://sbc.sysu.edu.cn/article/570,2026-03-15,,approved,化学实验室;安全管理;危化品,zh-CN
WEB-007-004,化学化工实验室安全管理规范（片段4）,化学,安全管理,化学,4,危化品;综合,化学实验室安全管理规范包含哪些内容,化学实验室安全管理规范包含哪些内容,"急措施、阻止不安全行为或活动的职责；
d）确保实验室人员知晓实验室的安全要求和安全风险。确保人员在其活动的区域承担安全方面的责任和义务，避免因个人原因产生安全隐患或造成安全事故。
5.4 实验室最高管理者对实验室安全和安全管理体系运行负责。
5.5 实验室最高管理者应通过以下方式做出承诺：a）遵守国家和地方的法律、法规、标准和其他要求；b）为安全管理体系的建立和运行提供必要的资源，包括但不限于人力资源、设施和设备、技能和
技术、医疗保障、财力资源；
c）明确安全管理人员作用、分配职责、授予权力，提供有效的安全管理，并形成文件和建立沟通机制。
5.6 应在最高管理层中明确实验室安全责任人，并赋予其以下职责和权限：a）建立、实施和运行安全管理体系；b）向实验室最高管理者提交安全绩效报告，以供评审，并为改进体系提供依据。
5.7 实验室应建立沟通和报告机制。包括：a）在实验室内部不同层次和职能部门间进行内部沟通；b）与进入实验室场所的外来人员进行沟通；c）接收、记录和回应来自外部相关方的沟通；d）安全风险隐患及事故事件的报告机制。
5.8 实验室应建立实验室安全的全员参与机制。实验室人员可通过以下多种方式参与实验室安全相关的活动：
a）作业指导书等安全管理体系文件的编制和讨论；b）危险源辨识、风险评估和确定风险控制措施；c）提出安全隐患及改进建议；d）安全风险隐患排查及事故事件的调查；e）安全方针目标的制定和评审；f）商讨影响安全的因素；g）担任员工安全事务代表；
h）应急演练；i）对外来人员进行安全告知、培训和指导等。
5.9 实验室上一级部门或主管部门应设立安全管理部门/委员会，安全管理部门/委员会应有实验室危险源清单，化学品采购、使用、贮存和处理（回收、销毁等）台账与气瓶台账，并按时进行周期性安全检查，定期进行针对性安全检查，安全检查内容应全面，检查记录至少有效保存3年。注：周期性检查主要有年度检查、季度检查、月度检查、周检查和日常检查等，针对性检查主要有全面检查、专项检查等。
人员管理
6.1 人员能力
6.1.1 实验室应配备足够的人员确保实验室的安全工作，并确保实验室人员具备从事相关工作的能力。从事特殊岗位工作的人员，应具备相应的资格。
6.1.2 实验室应确保工作人员清楚所从事的工作可能遇到的危险，包括：a）危险源的种类和性质；b）使用的化学品、仪器/设备、环境等的危险特性；c）可能导致的危害及后果；
d）应采取的防护措施；e）紧急情况下的应急处置措施。
6.2 人员培训
6.2.1 实验室应制定相应的安全培训计划，包括但不限于个体防护装备的使用和维护培训、实验室仪器
设备相关培训、应急培训，保留培训记录并对培训有效性进行评价，评价合格后方可进入实验室。",,,,,,,基于公开网页资料自动抽取，导入知识库前请人工复核。,化学化工实验室安全管理规范 | https://sbc.sysu.edu.cn/article/570,网页,化学化工实验室安全管理规范,中山大学设备与实验室管理处,,2020-05-25,https://sbc.sysu.edu.cn/article/570,2026-03-15,,approved,化学实验室;安全管理;危化品,zh-CN
WEB-007-005,化学化工实验室安全管理规范（片段5）,化学,安全管理,化学,4,危化品;综合,化学实验室安全管理规范包含哪些内容,化学实验室安全管理规范包含哪些内容,"措施；e）紧急情况下的应急处置措施。
6.2 人员培训
6.2.1 实验室应制定相应的安全培训计划，包括但不限于个体防护装备的使用和维护培训、实验室仪器
设备相关培训、应急培训，保留培训记录并对培训有效性进行评价，评价合格后方可进入实验室。
6.2.2 实验室应确保进入实验室的所有人员（包括外部人员）经过适用的个体防护装备的使用和维护培训、实验室仪器/设备相关培训等并明确实验室安全规定、风险和程序。
6.2.3 应组织实验室安全责任人及相关人员分析、查找和学习本单位出现的安全风险隐患和事故事件，进行整改并保存所有相关记录。
6.2.4 对新员工或新生做好“三级”（进入单位、部门/课题组、实验室）安全教育及考核并保存相关记录；岗位/工位/工种调整、长时间歇工后上岗前也应做好相应的安全教育和培训。
6.3 人员监督
6.3.1 实验室安全责任人或安全监督人员应对实验室人员进行适当的监督。
6.3.2 实验室所有人员均有权对他人（包括内部员工、承包商和外来人员）进行监督，若发现有违反安全规定的行为应制止并上报实验室最高管理者。
6.4 人员授权
6.4.1 实验室应规定安全管理体系中各岗位职责并进行人员授权或任命。
6.4.2 实验室应实行全员安全责任制，所有员工均应明确在实验室安全管理体系中的职责并作出相关承诺。
化学品管理
7.1 分类
化学品按其危险性分为3大类28项：
1)理化危险（16项）：爆炸物、易燃气体、气溶胶、氧化性气体、加压气体、易燃液体、易燃固体、自反应物质和混合物、自燃液体、自燃固体、自热物质和混合物、遇水放出易燃气体的物质和混合物、氧化性液体、氧化性固体、有机过氧化物和金属腐蚀物。
2)健康危险（10项）：急性毒性、皮肤腐蚀/刺激、严重眼损伤/眼刺激、呼吸或皮肤过敏、生殖细胞致突变性、致癌性、生殖毒性、特异性靶器官系统毒性—单次接触、特异性靶器官系统毒性—反复接触、吸入危险。
3)环境危险（2项）：危害水生环境、危害臭氧层。其具体分类和标签规范详见GB30000.2~GB30000.29。
7.2采购
7.2.1实验室安全管理体系中应有采购、验收、贮存、使用和处理化学品（包括压缩气体、易制毒、易制爆和剧毒化学品）的管理程序。
7.2.2实验室应建立化学品（包括气瓶）采购、使用、贮存和处理（回收、销毁等）台账，并保留所有相关记录。气瓶使用台账可记录使用前后气体压力值，若持续使用气瓶，可每天记录一次。
7.2.3实验室应从具有危险化学品安全生产许可证的生产厂家或危险化学品经营许可证的单位采购危险化学品。
7.2.4实验室采购危险化学品时，应索取安全技术说明书和安全标签（以下称“一书一签”），不得采购无“一书一签”的危险化学品。
7.2.5实验室应从具有气瓶充装许可证的单位采购瓶装气体。",,,,,,,基于公开网页资料自动抽取，导入知识库前请人工复核。,化学化工实验室安全管理规范 | https://sbc.sysu.edu.cn/article/570,网页,化学化工实验室安全管理规范,中山大学设备与实验室管理处,,2020-05-25,https://sbc.sysu.edu.cn/article/570,2026-03-15,,approved,化学实验室;安全管理;危化品,zh-CN
WEB-007-006,化学化工实验室安全管理规范（片段6）,化学,安全管理,化学,4,危化品;综合,化学实验室安全管理规范包含哪些内容,化学实验室安全管理规范包含哪些内容,"的生产厂家或危险化学品经营许可证的单位采购危险化学品。
7.2.4实验室采购危险化学品时，应索取安全技术说明书和安全标签（以下称“一书一签”），不得采购无“一书一签”的危险化学品。
7.2.5实验室应从具有气瓶充装许可证的单位采购瓶装气体。
7.2.6实验室采购易制毒、易制爆和剧毒化学品时，应严格按照《易制毒化学品管理条例》、《易制爆危险化学品治安管理办法》、《剧毒化学品购买和公路运输许可证件管理办法》的要求执行。
7.3 验收
7.3.1实验室应严格检查化学品名称、数量、包装、“一书一签”，确认完好后登记入库贮存。
7.3.2气瓶应按照规定进行漆色、标注气体名称和涂刷横条。
7.3.3气瓶上应有符合安全技术规范及国家标准规定的警示标签和充装标签。
7.3.4 使用的气瓶应有合格证，并应由有资质的气瓶检验机构进行定期检验，且在检验有效期内，合格证和检验报告由产权单位保留。
7.4贮存
7.4.1贮存危险化学品应遵照国家法律、法规和其他有关的规定。
7.4.2 实验室应设置符合安全、消防相关技术标准要求的房间贮存危险化学品，该房间内用电设备、通排风设施、输配电线路、灯具、应急照明和疏散指示标志等都应满足相关要求。
7.4.3贮存易燃、易爆危险化学品的建筑，应安装避雷设施，具体遵照GB50057的要求。
7.4.4除贮存化学品房间外，每间实验室内存放的除压缩气体、液化气体、剧毒化学品和爆炸品以外的危险化学品总量不应超过1L/m2或1Kg/m2，其中易燃易爆性化学品的存放总量不应超过0.5L/m2或0.5Kg/m2，且单一包装容器不应大于25L或25Kg。
7.4.5实验室除贮存化学品房间外，其他房间暂时存放在安全柜或试剂柜以外的危化品总量液体不得超过0.2L/m2、固体不得超过0.2Kg/m2；实验台化学试剂架上应只暂放当天用量，用完后应放回安全柜或试剂柜中。
7.4.6危险化学品应参照相关规定进行贮存，且不得与禁忌物料混合贮存。
7.4.7 压缩气体和液化气体应与爆炸物品、氧化剂、易燃物品、自燃物品、腐蚀性物品隔离贮存。盛装液化气体的容器属压力容器的，应有压力表、安全阀、紧急切断装置，并定期检查，不得超装。
7.4.8 易燃气体不得与助燃气体、剧毒气体同存；氧气不得与油脂混合贮存；易燃液体、遇湿易燃物品、易燃固体不得与氧化剂混合贮存；氧化剂应单独存放。
7.4.9 有毒、有害物质应贮存在阴凉、通风、干燥的场所，不得露天存放，不得接近酸类物质；腐蚀性物品，包装应严密，严禁泄漏，严禁与液化气体和其他物品共存。
7.4.10实验室化学品柜上应有信息牌说明存放的类别、名称和数量。
7.4.11 危险化学品入库后应定期检查，发现化学品容器未关紧、破损、渗漏、标签不完整等时，应及时处理。
7.4.12危险化学品贮存区域的温度、湿度应严格控制，发现变化及时调整。",,,,,,,基于公开网页资料自动抽取，导入知识库前请人工复核。,化学化工实验室安全管理规范 | https://sbc.sysu.edu.cn/article/570,网页,化学化工实验室安全管理规范,中山大学设备与实验室管理处,,2020-05-25,https://sbc.sysu.edu.cn/article/570,2026-03-15,,approved,化学实验室;安全管理;危化品,zh-CN
WEB-007-007,化学化工实验室安全管理规范（片段7）,化学,安全管理,化学,4,危化品;综合,化学实验室安全管理规范包含哪些内容,化学实验室安全管理规范包含哪些内容,".10实验室化学品柜上应有信息牌说明存放的类别、名称和数量。
7.4.11 危险化学品入库后应定期检查，发现化学品容器未关紧、破损、渗漏、标签不完整等时，应及时处理。
7.4.12危险化学品贮存区域的温度、湿度应严格控制，发现变化及时调整。
7.4.13 贮存化学品的房间应有危险化学品安全技术说明书，且便于查看和索取；操作人员应掌握危险化学品的基本特性和应急处理方法。
7.4.14气瓶搬运、装卸、储存和使用应符合GB/T34525-2017的相关规定。
7.4.15 气瓶应放置于阴凉处的气瓶储存区域中并牢固固定。
7.4.16 气瓶宜配有防震圈。
7.4.17 不同种类的气瓶放置在同一气瓶柜之前应考虑两种气体的相互影响。
7.4.18 需要在气瓶柜外使用的气瓶应直立固定在专用支架上。
7.4.19 氧气气瓶不能与乙炔、CO、CH
等可燃性气体气瓶混放。
7.4.20 HCl、H
S、Cl
、CO等有毒、有害气体（低浓度的标准气体、计量用气体除外）气瓶应单独存放并在不远处配备正压式空气呼吸器。
7.4.21 操作人员应保证气瓶在正常环境温度下使用，防止意外受热：不应将气瓶靠近热源，安放气瓶的地点周围10m范围内，不应进行有明火或可能产生火花的作业。
7.4.22 严禁在化学品储存房间和化学品储存柜内存放其他杂物。
7.5 使用
7.5.1 领用及使用危险化学品应填写领用及使用记录。
7.5.2 易制毒、易制爆与剧毒化学品的领取，应由两人以当日实验的用量领取，如有剩余应在当日退回，并填写相关记录。
7.5.3 使用易制毒、易制爆与剧毒化学品时，应有两人以上方可进行，一人操作，一人监护。操作时应考虑危险化学品的特性并按照仪器/设备操作规程执行。
7.5.4 取用化学品时，应轻拿轻放，防止震动、撞击、倾倒和颠覆；用后应及时盖紧原瓶盖；禁止用手直接取用化学品；禁止化学品入口或直接接近瓶口鉴别。
7.5.5 气瓶应注明气体种类，并在气瓶柜或气瓶上设置“使用中”和“未使用”标识。
7.5.6 气瓶应有阀门手轮或活扳手，气体管路连接根据介质的性质选用适当的材质，如使用铜、不锈钢等金属管线，或聚四氟乙烯、PEEK等塑料管线，并定期进行泄漏检查。
7.5.7 气瓶不使用时应安装上安全保护帽。
仪器/设备管理
8.1 仪器/设备安装
实验室所有仪器/设备应按其使用物品的火灾危险性，在符合要求的建筑或房间内安装运行；建筑或房间内不得超消防批复范围存储物品。
8.2 仪器/设备标识
8.2.1 所有仪器/设备应有负责人、授权使用人、有效日期或检测日期等信息，并具有运行、故障、停用等状态标识。
8.2.2 所有涉及高温、低温、用电、易燃物、危险化学品等的仪器/设备相关部位均应有相应的安全警示标志。
8.3 仪器/设备操作规程",,,,,,,基于公开网页资料自动抽取，导入知识库前请人工复核。,化学化工实验室安全管理规范 | https://sbc.sysu.edu.cn/article/570,网页,化学化工实验室安全管理规范,中山大学设备与实验室管理处,,2020-05-25,https://sbc.sysu.edu.cn/article/570,2026-03-15,,approved,化学实验室;安全管理;危化品,zh-CN
